WARNING - psiflow.learning - adding atomic energies from model into SequentialLearning
INFO - psiflow.learning - performing random pretraining
INFO - psiflow.models.base - training model using 81 states for training and 9 for validation
INFO - psiflow.sampling - 
INFO - psiflow.sampling - 
INFO - psiflow.learning - reinitializing scale/shift/avg_num_neighbors on data_train
INFO - psiflow.models.base - training model using 162 states for training and 18 for validation
INFO - psiflow.metrics - 
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+-------------------------------------+
| walker_index | counter | is_discarded | is_reset | f_rmse | disagreement | temperature | identifier | e_rmse |                              stdout |
|           53 |   10000 |        False |    False |  30.10 |         None |      614.39 |        953 |   0.35 | task_29250_molecular_dynamics_openmm |
|           54 |   10000 |        False |    False |  48.16 |         None |      566.11 |        954 |   6.17 | task_29262_molecular_dynamics_openmm |
|           55 |   10000 |        False |    False |  32.61 |         None |      585.67 |        955 |   0.59 | task_29274_molecular_dynamics_openmm |
|           56 |   10000 |        False |    False |  38.58 |         None |      586.53 |        956 |   1.45 | task_29286_molecular_dynamics_openmm |
|           57 |   10000 |        False |    False |  31.77 |         None |      591.32 |        957 |   0.10 | task_29298_molecular_dynamics_openmm |
|           58 |   10000 |        False |    False |  30.83 |         None |      587.77 |        958 |   0.48 | task_29310_molecular_dynamics_openmm |
|           59 |   10000 |        False |    False |  30.59 |         None |      570.69 |        959 |   0.09 | task_29322_molecular_dynamics_openmm |
|           60 |   10000 |        False |    False |  27.42 |         None |      588.02 |        960 |   0.03 | task_29334_molecular_dynamics_openmm |
|           61 |   10000 |        False |    False |  40.92 |         None |      583.58 |        961 |   2.81 | task_29346_molecular_dynamics_openmm |
|           62 |   10000 |        False |    False |  26.44 |         None |      578.76 |        962 |   0.35 | task_29358_molecular_dynamics_openmm |
|           63 |   10000 |        False |    False |  32.03 |         None |      600.77 |        963 |   0.09 | task_29370_molecular_dynamics_openmm |
|           64 |   10000 |        False |    False |  33.24 |         None |      606.72 |        964 |   0.64 | task_29382_molecular_dynamics_openmm |
|           65 |   10000 |        False |    False |  29.55 |         None |      588.61 |        965 |   0.04 | task_29394_molecular_dynamics_openmm |
|           66 |   10000 |        False |    False |  29.03 |         None |      570.77 |        966 |   0.34 | task_29406_molecular_dynamics_openmm |
|           67 |   10000 |        False |    False |  28.18 |         None |      598.42 |        967 |   0.00 | task_29418_molecular_dynamics_openmm |
|           68 |   10000 |        False |    False |  26.14 |         None |      586.31 |        968 |   0.08 | task_29430_molecular_dynamics_openmm |
|           69 |   10000 |        False |    False |  33.91 |         None |      578.90 |        969 |   1.01 | task_29442_molecular_dynamics_openmm |
|           70 |   10000 |        False |    False |  28.82 |         None |      592.04 |        970 |   0.19 | task_29454_molecular_dynamics_openmm |
|           71 |   10000 |        False |    False |  39.20 |         None |      581.50 |        971 |   5.41 | task_29466_molecular_dynamics_openmm |
|           72 |   10000 |        False |    False |  25.56 |         None |      589.25 |        972 |   0.18 | task_29478_molecular_dynamics_openmm |
|           73 |   10000 |        False |    False |  31.56 |         None |      597.25 |        973 |   0.16 | task_29490_molecular_dynamics_openmm |
|           74 |   10000 |        False |    False |  26.90 |         None |      591.47 |        974 |   0.15 | task_29502_molecular_dynamics_openmm |
|           75 |   10000 |        False |    False |  28.87 |         None |      594.55 |        975 |   0.38 | task_29514_molecular_dynamics_openmm |
|           76 |   10000 |        False |    False |  26.52 |         None |      595.01 |        976 |   0.22 | task_29526_molecular_dynamics_openmm |
|           77 |   10000 |        False |    False |  34.76 |         None |      584.42 |        977 |   0.77 | task_29538_molecular_dynamics_openmm |
|           78 |   10000 |        False |    False |  32.62 |         None |      603.20 |        978 |   0.21 | task_29550_molecular_dynamics_openmm |
|           79 |   10000 |        False |    False |  29.05 |         None |      576.34 |        979 |   0.13 | task_29562_molecular_dynamics_openmm |
|           80 |   10000 |        False |    False |  39.31 |         None |      572.88 |        980 |   2.94 | task_29574_molecular_dynamics_openmm |
|           81 |   10000 |        False |    False |  31.98 |         None |      561.97 |        981 |   1.72 | task_29586_molecular_dynamics_openmm |
|           82 |   10000 |        False |    False |  33.86 |         None |      579.60 |        982 |   1.37 | task_29598_molecular_dynamics_openmm |
|           83 |   10000 |        False |    False |  40.86 |         None |      570.35 |        983 |   4.23 | task_29610_molecular_dynamics_openmm |
|           84 |   10000 |        False |    False |  37.32 |         None |      566.36 |        984 |   3.37 | task_29622_molecular_dynamics_openmm |
|           85 |   10000 |        False |    False |  29.46 |         None |      542.54 |        985 |   0.63 | task_29634_molecular_dynamics_openmm |
|           86 |    3000 |        False |    False |  26.22 |         None |      559.90 |        986 |   0.16 | task_29646_molecular_dynamics_openmm |
|           87 |   10000 |        False |    False |  36.59 |         None |      547.60 |        987 |   3.78 | task_29658_molecular_dynamics_openmm |
|           88 |   10000 |        False |    False |  38.22 |         None |      549.16 |        988 |   3.24 | task_29670_molecular_dynamics_openmm |
|           89 |   10000 |        False |    False |  45.16 |         None |      547.15 |        989 |   6.69 | task_29682_molecular_dynamics_openmm |
+--------------+---------+--------------+----------+--------+--------------+-------------+------------+--------+--------------------------------------+

